afltables_player,player_first_name,player_last_name,player,team_abbr,team,afl_round,match_round,actual_brownlow_votes,afltables_season_votes
"Wanganeen-Milera, Nasiah",Nasiah,Wanganeen-Milera,Nasiah Wanganeen-Milera,SK,St Kilda,15,14,3,21
"Wanganeen-Milera, Nasiah",Nasiah,Wanganeen-Milera,Nasiah Wanganeen-Milera,SK,St Kilda,16,15,2,21
"Wanganeen-Milera, Nasiah",Nasiah,Wanganeen-Milera,Nasiah Wanganeen-Milera,SK,St Kilda,18,17,3,21
"Wanganeen-Milera, Nasiah",Nasiah,Wanganeen-Milera,Nasiah Wanganeen-Milera,SK,St Kilda,19,18,1,21
"Wanganeen-Milera, Nasiah",Nasiah,Wanganeen-Milera,Nasiah Wanganeen-Milera,SK,St Kilda,20,19,0,21
"Wanganeen-Milera, Nasiah",Nasiah,Wanganeen-Milera,Nasiah Wanganeen-Milera,SK,St Kilda,21,20,3,21
"Wanganeen-Milera, Nasiah",Nasiah,Wanganeen-Milera,Nasiah Wanganeen-Milera,SK,St Kilda,22,21,0,21
"Wanganeen-Milera, Nasiah",Nasiah,Wanganeen-Milera,Nasiah Wanganeen-Milera,SK,St Kilda,23,22,0,21
"Dawson, Jordan",Jordan,Dawson,Jordan Dawson,AD,Adelaide,2,1,0,21
"Dawson, Jordan",Jordan,Dawson,Jordan Dawson,AD,Adelaide,3,2,0,21
"Dawson, Jordan",Jordan,Dawson,Jordan Dawson,AD,Adelaide,5,4,0,21
"Dawson, Jordan",Jordan,Dawson,Jordan Dawson,AD,Adelaide,6,5,1,21
"Dawson, Jordan",Jordan,Dawson,Jordan Dawson,AD,Adelaide,8,7,0,21
"Dawson, Jordan",Jordan,Dawson,Jordan Dawson,AD,Adelaide,10,9,2,21
"Dawson, Jordan",Jordan,Dawson,Jordan Dawson,AD,Adelaide,11,10,0,21
"Dawson, Jordan",Jordan,Dawson,Jordan Dawson,AD,Adelaide,12,11,2,21
"Dawson, Jordan",Jordan,Dawson,Jordan Dawson,AD,Adelaide,14,13,3,21
"Dawson, Jordan",Jordan,Dawson,Jordan Dawson,AD,Adelaide,15,14,3,21
"Dawson, Jordan",Jordan,Dawson,Jordan Dawson,AD,Adelaide,16,15,0,21
"Dawson, Jordan",Jordan,Dawson,Jordan Dawson,AD,Adelaide,17,16,0,21
"Dawson, Jordan",Jordan,Dawson,Jordan Dawson,AD,Adelaide,18,17,3,21
"Dawson, Jordan",Jordan,Dawson,Jordan Dawson,AD,Adelaide,19,18,2,21
"Dawson, Jordan",Jordan,Dawson,Jordan Dawson,AD,Adelaide,20,19,0,21
"Dawson, Jordan",Jordan,Dawson,Jordan Dawson,AD,Adelaide,21,20,0,21
"Dawson, Jordan",Jordan,Dawson,Jordan Dawson,AD,Adelaide,22,21,3,21
"Dawson, Jordan",Jordan,Dawson,Jordan Dawson,AD,Adelaide,23,22,2,21
"Dawson, Jordan",Jordan,Dawson,Jordan Dawson,AD,Adelaide,24,23,0,21
"Dawson, Jordan",Jordan,Dawson,Jordan Dawson,AD,Adelaide,25,24,0,21
"Pickett, Kysaiah",Kysaiah,Pickett,Kysaiah Pickett,ME,Melbourne,2,1,0,20
"Pickett, Kysaiah",Kysaiah,Pickett,Kysaiah Pickett,ME,Melbourne,3,2,0,20
"Pickett, Kysaiah",Kysaiah,Pickett,Kysaiah Pickett,ME,Melbourne,4,3,3,20
"Pickett, Kysaiah",Kysaiah,Pickett,Kysaiah Pickett,ME,Melbourne,5,4,2,20
"Pickett, Kysaiah",Kysaiah,Pickett,Kysaiah Pickett,ME,Melbourne,6,5,0,20
"Pickett, Kysaiah",Kysaiah,Pickett,Kysaiah Pickett,ME,Melbourne,7,6,0,20
"Pickett, Kysaiah",Kysaiah,Pickett,Kysaiah Pickett,ME,Melbourne,8,7,3,20
"Pickett, Kysaiah",Kysaiah,Pickett,Kysaiah Pickett,ME,Melbourne,9,8,0,20
"Pickett, Kysaiah",Kysaiah,Pickett,Kysaiah Pickett,ME,Melbourne,10,9,0,20
"Pickett, Kysaiah",Kysaiah,Pickett,Kysaiah Pickett,ME,Melbourne,11,10,0,20
"Pickett, Kysaiah",Kysaiah,Pickett,Kysaiah Pickett,ME,Melbourne,12,11,1,20
"Pickett, Kysaiah",Kysaiah,Pickett,Kysaiah Pickett,ME,Melbourne,13,12,0,20
"Pickett, Kysaiah",Kysaiah,Pickett,Kysaiah Pickett,ME,Melbourne,14,13,3,20
"Pickett, Kysaiah",Kysaiah,Pickett,Kysaiah Pickett,ME,Melbourne,15,14,3,20
"Pickett, Kysaiah",Kysaiah,Pickett,Kysaiah Pickett,ME,Melbourne,16,15,0,20
"Pickett, Kysaiah",Kysaiah,Pickett,Kysaiah Pickett,ME,Melbourne,18,17,0,20
"Pickett, Kysaiah",Kysaiah,Pickett,Kysaiah Pickett,ME,Melbourne,19,18,0,20
"Pickett, Kysaiah",Kysaiah,Pickett,Kysaiah Pickett,ME,Melbourne,20,19,2,20
"Pickett, Kysaiah",Kysaiah,Pickett,Kysaiah Pickett,ME,Melbourne,21,20,0,20
"Pickett, Kysaiah",Kysaiah,Pickett,Kysaiah Pickett,ME,Melbourne,22,21,0,20
"Pickett, Kysaiah",Kysaiah,Pickett,Kysaiah Pickett,ME,Melbourne,23,22,3,20
"Pickett, Kysaiah",Kysaiah,Pickett,Kysaiah Pickett,ME,Melbourne,24,23,0,20
"Pickett, Kysaiah",Kysaiah,Pickett,Kysaiah Pickett,ME,Melbourne,25,24,0,20
"Neale, Lachie",Lachie,Neale,Lachie Neale,BL,Brisbane Lions,1,0,2,20
"Neale, Lachie",Lachie,Neale,Lachie Neale,BL,Brisbane Lions,2,1,0,20
"Neale, Lachie",Lachie,Neale,Lachie Neale,BL,Brisbane Lions,4,3,0,20
"Neale, Lachie",Lachie,Neale,Lachie Neale,BL,Brisbane Lions,5,4,0,20
"Neale, Lachie",Lachie,Neale,Lachie Neale,BL,Brisbane Lions,6,5,3,20
"Neale, Lachie",Lachie,Neale,Lachie Neale,BL,Brisbane Lions,7,6,2,20
"Neale, Lachie",Lachie,Neale,Lachie Neale,BL,Brisbane Lions,8,7,1,20
"Neale, Lachie",Lachie,Neale,Lachie Neale,BL,Brisbane Lions,9,8,0,20
"Neale, Lachie",Lachie,Neale,Lachie Neale,BL,Brisbane Lions,10,9,3,20
"Neale, Lachie",Lachie,Neale,Lachie Neale,BL,Brisbane Lions,11,10,0,20
"Neale, Lachie",Lachie,Neale,Lachie Neale,BL,Brisbane Lions,12,11,0,20
"Neale, Lachie",Lachie,Neale,Lachie Neale,BL,Brisbane Lions,13,12,0,20
"Neale, Lachie",Lachie,Neale,Lachie Neale,BL,Brisbane Lions,14,13,2,20
"Neale, Lachie",Lachie,Neale,Lachie Neale,BL,Brisbane Lions,15,14,0,20
"Neale, Lachie",Lachie,Neale,Lachie Neale,BL,Brisbane Lions,17,16,0,20
"Neale, Lachie",Lachie,Neale,Lachie Neale,BL,Brisbane Lions,18,17,0,20
"Neale, Lachie",Lachie,Neale,Lachie Neale,BL,Brisbane Lions,19,18,2,20
"Neale, Lachie",Lachie,Neale,Lachie Neale,BL,Brisbane Lions,20,19,3,20
"Neale, Lachie",Lachie,Neale,Lachie Neale,BL,Brisbane Lions,21,20,0,20
"Neale, Lachie",Lachie,Neale,Lachie Neale,BL,Brisbane Lions,22,21,0,20
"Neale, Lachie",Lachie,Neale,Lachie Neale,BL,Brisbane Lions,23,22,0,20
"Neale, Lachie",Lachie,Neale,Lachie Neale,BL,Brisbane Lions,24,23,0,20
"Neale, Lachie",Lachie,Neale,Lachie Neale,BL,Brisbane Lions,25,24,2,20
"Jackson, Luke",Luke,Jackson,Luke Jackson,FR,Fremantle,2,1,3,19
"Jackson, Luke",Luke,Jackson,Luke Jackson,FR,Fremantle,3,2,0,19
"Jackson, Luke",Luke,Jackson,Luke Jackson,FR,Fremantle,4,3,0,19
"Jackson, Luke",Luke,Jackson,Luke Jackson,FR,Fremantle,5,4,0,19
"Jackson, Luke",Luke,Jackson,Luke Jackson,FR,Fremantle,6,5,3,19
"Jackson, Luke",Luke,Jackson,Luke Jackson,FR,Fremantle,7,6,0,19
"Jackson, Luke",Luke,Jackson,Luke Jackson,FR,Fremantle,8,7,2,19
"Jackson, Luke",Luke,Jackson,Luke Jackson,FR,Fremantle,9,8,0,19
"Jackson, Luke",Luke,Jackson,Luke Jackson,FR,Fremantle,10,9,3,19
"Jackson, Luke",Luke,Jackson,Luke Jackson,FR,Fremantle,11,10,0,19
"Jackson, Luke",Luke,Jackson,Luke Jackson,FR,Fremantle,12,11,1,19
"Jackson, Luke",Luke,Jackson,Luke Jackson,FR,Fremantle,13,12,0,19
"Jackson, Luke",Luke,Jackson,Luke Jackson,FR,Fremantle,14,13,2,19
"Jackson, Luke",Luke,Jackson,Luke Jackson,FR,Fremantle,16,15,3,19
"Jackson, Luke",Luke,Jackson,Luke Jackson,FR,Fremantle,17,16,0,19
"Jackson, Luke",Luke,Jackson,Luke Jackson,FR,Fremantle,18,17,0,19
"Jackson, Luke",Luke,Jackson,Luke Jackson,FR,Fremantle,19,18,0,19
"Jackson, Luke",Luke,Jackson,Luke Jackson,FR,Fremantle,20,19,0,19
"Jackson, Luke",Luke,Jackson,Luke Jackson,FR,Fremantle,21,20,0,19
"Jackson, Luke",Luke,Jackson,Luke Jackson,FR,Fremantle,22,21,2,19
"Jackson, Luke",Luke,Jackson,Luke Jackson,FR,Fremantle,23,22,0,19
"Jackson, Luke",Luke,Jackson,Luke Jackson,FR,Fremantle,24,23,0,19
"Jackson, Luke",Luke,Jackson,Luke Jackson,FR,Fremantle,25,24,0,19
"Davies-Uniacke, Luke",Luke,Davies-Uniacke,Luke Davies-Uniacke,NM,North Melbourne,2,1,3,19
"Davies-Uniacke, Luke",Luke,Davies-Uniacke,Luke Davies-Uniacke,NM,North Melbourne,3,2,0,19
"Davies-Uniacke, Luke",Luke,Davies-Uniacke,Luke Davies-Uniacke,NM,North Melbourne,4,3,0,19
"Davies-Uniacke, Luke",Luke,Davies-Uniacke,Luke Davies-Uniacke,NM,North Melbourne,5,4,3,19
"Davies-Uniacke, Luke",Luke,Davies-Uniacke,Luke Davies-Uniacke,NM,North Melbourne,6,5,1,19
"Davies-Uniacke, Luke",Luke,Davies-Uniacke,Luke Davies-Uniacke,NM,North Melbourne,7,6,2,19
"Davies-Uniacke, Luke",Luke,Davies-Uniacke,Luke Davies-Uniacke,NM,North Melbourne,8,7,0,19
"Davies-Uniacke, Luke",Luke,Davies-Uniacke,Luke Davies-Uniacke,NM,North Melbourne,9,8,0,19
"Davies-Uniacke, Luke",Luke,Davies-Uniacke,Luke Davies-Uniacke,NM,North Melbourne,10,9,2,19
"Davies-Uniacke, Luke",Luke,Davies-Uniacke,Luke Davies-Uniacke,NM,North Melbourne,11,10,0,19
"Davies-Uniacke, Luke",Luke,Davies-Uniacke,Luke Davies-Uniacke,NM,North Melbourne,12,11,2,19
"Davies-Uniacke, Luke",Luke,Davies-Uniacke,Luke Davies-Uniacke,NM,North Melbourne,14,13,0,19
"Davies-Uniacke, Luke",Luke,Davies-Uniacke,Luke Davies-Uniacke,NM,North Melbourne,15,14,0,19
"Davies-Uniacke, Luke",Luke,Davies-Uniacke,Luke Davies-Uniacke,NM,North Melbourne,16,15,0,19
"Davies-Uniacke, Luke",Luke,Davies-Uniacke,Luke Davies-Uniacke,NM,North Melbourne,17,16,2,19
"Davies-Uniacke, Luke",Luke,Davies-Uniacke,Luke Davies-Uniacke,NM,North Melbourne,18,17,0,19
"Davies-Uniacke, Luke",Luke,Davies-Uniacke,Luke Davies-Uniacke,NM,North Melbourne,19,18,0,19
"Davies-Uniacke, Luke",Luke,Davies-Uniacke,Luke Davies-Uniacke,NM,North Melbourne,20,19,0,19
"Davies-Uniacke, Luke",Luke,Davies-Uniacke,Luke Davies-Uniacke,NM,North Melbourne,21,20,0,19
"Davies-Uniacke, Luke",Luke,Davies-Uniacke,Luke Davies-Uniacke,NM,North Melbourne,22,21,1,19
"Davies-Uniacke, Luke",Luke,Davies-Uniacke,Luke Davies-Uniacke,NM,North Melbourne,23,22,3,19
"Davies-Uniacke, Luke",Luke,Davies-Uniacke,Luke Davies-Uniacke,NM,North Melbourne,24,23,0,19
"Davies-Uniacke, Luke",Luke,Davies-Uniacke,Luke Davies-Uniacke,NM,North Melbourne,25,24,0,19
"Gulden, Errol",Errol,Gulden,Errol Gulden,SY,Sydney,1,0,2,17
"Gulden, Errol",Errol,Gulden,Errol Gulden,SY,Sydney,2,1,0,17
"Gulden, Errol",Errol,Gulden,Errol Gulden,SY,Sydney,17,16,0,17
"Gulden, Errol",Errol,Gulden,Errol Gulden,SY,Sydney,18,17,0,17
"Gulden, Errol",Errol,Gulden,Errol Gulden,SY,Sydney,19,18,0,17
"Gulden, Errol",Errol,Gulden,Errol Gulden,SY,Sydney,20,19,0,17
"Gulden, Errol",Errol,Gulden,Errol Gulden,SY,Sydney,21,20,3,17
"Gulden, Errol",Errol,Gulden,Errol Gulden,SY,Sydney,22,21,3,17
"Gulden, Errol",Errol,Gulden,Errol Gulden,SY,Sydney,23,22,3,17
"Gulden, Errol",Errol,Gulden,Errol Gulden,SY,Sydney,24,23,3,17
"Gulden, Errol",Errol,Gulden,Errol Gulden,SY,Sydney,25,24,3,17
"Richards, Ed",Ed,Richards,Ed Richards,WB,Western Bulldogs,1,0,3,16
"Richards, Ed",Ed,Richards,Ed Richards,WB,Western Bulldogs,2,1,0,16
"Richards, Ed",Ed,Richards,Ed Richards,WB,Western Bulldogs,3,2,1,16
"Richards, Ed",Ed,Richards,Ed Richards,WB,Western Bulldogs,6,5,0,16
"Richards, Ed",Ed,Richards,Ed Richards,WB,Western Bulldogs,7,6,0,16
"Richards, Ed",Ed,Richards,Ed Richards,WB,Western Bulldogs,8,7,0,16
"Richards, Ed",Ed,Richards,Ed Richards,WB,Western Bulldogs,9,8,0,16
"Richards, Ed",Ed,Richards,Ed Richards,WB,Western Bulldogs,10,9,1,16
"Richards, Ed",Ed,Richards,Ed Richards,WB,Western Bulldogs,11,10,0,16
"Richards, Ed",Ed,Richards,Ed Richards,WB,Western Bulldogs,12,11,3,16
"Richards, Ed",Ed,Richards,Ed Richards,WB,Western Bulldogs,13,12,1,16
"Richards, Ed",Ed,Richards,Ed Richards,WB,Western Bulldogs,14,13,1,16
"Richards, Ed",Ed,Richards,Ed Richards,WB,Western Bulldogs,15,14,0,16
"Richards, Ed",Ed,Richards,Ed Richards,WB,Western Bulldogs,16,15,0,16
"Richards, Ed",Ed,Richards,Ed Richards,WB,Western Bulldogs,18,17,0,16
"Richards, Ed",Ed,Richards,Ed Richards,WB,Western Bulldogs,19,18,0,16
"Richards, Ed",Ed,Richards,Ed Richards,WB,Western Bulldogs,20,19,0,16
"Richards, Ed",Ed,Richards,Ed Richards,WB,Western Bulldogs,21,20,3,16
"Richards, Ed",Ed,Richards,Ed Richards,WB,Western Bulldogs,22,21,0,16
"Richards, Ed",Ed,Richards,Ed Richards,WB,Western Bulldogs,23,22,0,16
"Richards, Ed",Ed,Richards,Ed Richards,WB,Western Bulldogs,24,23,3,16
"Richards, Ed",Ed,Richards,Ed Richards,WB,Western Bulldogs,25,24,0,16
"Grundy, Brodie",Brodie,Grundy,Brodie Grundy,SY,Sydney,1,0,1,16
"Grundy, Brodie",Brodie,Grundy,Brodie Grundy,SY,Sydney,2,1,0,16
"Grundy, Brodie",Brodie,Grundy,Brodie Grundy,SY,Sydney,3,2,0,16
"Grundy, Brodie",Brodie,Grundy,Brodie Grundy,SY,Sydney,5,4,3,16
"Grundy, Brodie",Brodie,Grundy,Brodie Grundy,SY,Sydney,6,5,0,16
"Grundy, Brodie",Brodie,Grundy,Brodie Grundy,SY,Sydney,7,6,1,16
"Grundy, Brodie",Brodie,Grundy,Brodie Grundy,SY,Sydney,8,7,2,16
"Grundy, Brodie",Brodie,Grundy,Brodie Grundy,SY,Sydney,9,8,2,16
"Grundy, Brodie",Brodie,Grundy,Brodie Grundy,SY,Sydney,10,9,0,16
"Grundy, Brodie",Brodie,Grundy,Brodie Grundy,SY,Sydney,11,10,3,16
"Grundy, Brodie",Brodie,Grundy,Brodie Grundy,SY,Sydney,12,11,0,16
"Grundy, Brodie",Brodie,Grundy,Brodie Grundy,SY,Sydney,14,13,0,16
"Grundy, Brodie",Brodie,Grundy,Brodie Grundy,SY,Sydney,15,14,0,16
"Grundy, Brodie",Brodie,Grundy,Brodie Grundy,SY,Sydney,17,16,0,16
"Grundy, Brodie",Brodie,Grundy,Brodie Grundy,SY,Sydney,18,17,2,16
"Grundy, Brodie",Brodie,Grundy,Brodie Grundy,SY,Sydney,19,18,0,16
"Grundy, Brodie",Brodie,Grundy,Brodie Grundy,SY,Sydney,20,19,0,16
"Grundy, Brodie",Brodie,Grundy,Brodie Grundy,SY,Sydney,21,20,0,16
"Grundy, Brodie",Brodie,Grundy,Brodie Grundy,SY,Sydney,22,21,0,16
"Grundy, Brodie",Brodie,Grundy,Brodie Grundy,SY,Sydney,24,23,0,16
"Grundy, Brodie",Brodie,Grundy,Brodie Grundy,SY,Sydney,25,24,2,16
"Reid, Murphy",Murphy,Reid,Murphy Reid,FR,Fremantle,2,1,0,15
"Reid, Murphy",Murphy,Reid,Murphy Reid,FR,Fremantle,3,2,0,15
"Reid, Murphy",Murphy,Reid,Murphy Reid,FR,Fremantle,4,3,0,15
"Reid, Murphy",Murphy,Reid,Murphy Reid,FR,Fremantle,5,4,0,15
"Reid, Murphy",Murphy,Reid,Murphy Reid,FR,Fremantle,6,5,0,15
"Reid, Murphy",Murphy,Reid,Murphy Reid,FR,Fremantle,7,6,0,15
"Reid, Murphy",Murphy,Reid,Murphy Reid,FR,Fremantle,8,7,0,15
"Reid, Murphy",Murphy,Reid,Murphy Reid,FR,Fremantle,9,8,0,15
"Reid, Murphy",Murphy,Reid,Murphy Reid,FR,Fremantle,10,9,0,15
"Reid, Murphy",Murphy,Reid,Murphy Reid,FR,Fremantle,11,10,3,15
"Reid, Murphy",Murphy,Reid,Murphy Reid,FR,Fremantle,12,11,3,15
"Reid, Murphy",Murphy,Reid,Murphy Reid,FR,Fremantle,13,12,0,15
"Reid, Murphy",Murphy,Reid,Murphy Reid,FR,Fremantle,14,13,0,15
"Reid, Murphy",Murphy,Reid,Murphy Reid,FR,Fremantle,16,15,1,15
"Reid, Murphy",Murphy,Reid,Murphy Reid,FR,Fremantle,17,16,2,15
"Reid, Murphy",Murphy,Reid,Murphy Reid,FR,Fremantle,18,17,0,15
"Reid, Murphy",Murphy,Reid,Murphy Reid,FR,Fremantle,19,18,0,15
"Reid, Murphy",Murphy,Reid,Murphy Reid,FR,Fremantle,20,19,0,15
"Reid, Murphy",Murphy,Reid,Murphy Reid,FR,Fremantle,21,20,3,15
"Reid, Murphy",Murphy,Reid,Murphy Reid,FR,Fremantle,22,21,3,15
"Reid, Murphy",Murphy,Reid,Murphy Reid,FR,Fremantle,23,22,0,15
"Petracca, Christian",Christian,Petracca,Christian Petracca,GC,Gold Coast,1,0,3,15
"Petracca, Christian",Christian,Petracca,Christian Petracca,GC,Gold Coast,2,1,3,15
"Petracca, Christian",Christian,Petracca,Christian Petracca,GC,Gold Coast,3,2,0,15
"Petracca, Christian",Christian,Petracca,Christian Petracca,GC,Gold Coast,7,6,3,15
"Petracca, Christian",Christian,Petracca,Christian Petracca,GC,Gold Coast,8,7,0,15
"Petracca, Christian",Christian,Petracca,Christian Petracca,GC,Gold Coast,9,8,3,15
"Petracca, Christian",Christian,Petracca,Christian Petracca,GC,Gold Coast,10,9,0,15
"Petracca, Christian",Christian,Petracca,Christian Petracca,GC,Gold Coast,11,10,1,15
"Petracca, Christian",Christian,Petracca,Christian Petracca,GC,Gold Coast,12,11,0,15
"Petracca, Christian",Christian,Petracca,Christian Petracca,GC,Gold Coast,14,13,0,15
"Petracca, Christian",Christian,Petracca,Christian Petracca,GC,Gold Coast,15,14,0,15
"Petracca, Christian",Christian,Petracca,Christian Petracca,GC,Gold Coast,16,15,0,15
"Petracca, Christian",Christian,Petracca,Christian Petracca,GC,Gold Coast,17,16,0,15
"Petracca, Christian",Christian,Petracca,Christian Petracca,GC,Gold Coast,18,17,2,15
"Petracca, Christian",Christian,Petracca,Christian Petracca,GC,Gold Coast,19,18,0,15
"Petracca, Christian",Christian,Petracca,Christian Petracca,GC,Gold Coast,20,19,0,15
"Petracca, Christian",Christian,Petracca,Christian Petracca,GC,Gold Coast,21,20,0,15
"Petracca, Christian",Christian,Petracca,Christian Petracca,GC,Gold Coast,22,21,0,15
"Petracca, Christian",Christian,Petracca,Christian Petracca,GC,Gold Coast,23,22,0,15
"Petracca, Christian",Christian,Petracca,Christian Petracca,GC,Gold Coast,24,23,0,15
"Reid, Harley",Harley,Reid,Harley Reid,WC,West Coast,2,1,0,15
"Reid, Harley",Harley,Reid,Harley Reid,WC,West Coast,3,2,2,15
"Reid, Harley",Harley,Reid,Harley Reid,WC,West Coast,4,3,1,15
"Reid, Harley",Harley,Reid,Harley Reid,WC,West Coast,5,4,0,15
"Reid, Harley",Harley,Reid,Harley Reid,WC,West Coast,6,5,0,15
"Reid, Harley",Harley,Reid,Harley Reid,WC,West Coast,7,6,0,15
"Reid, Harley",Harley,Reid,Harley Reid,WC,West Coast,8,7,0,15
"Reid, Harley",Harley,Reid,Harley Reid,WC,West Coast,9,8,3,15
"Reid, Harley",Harley,Reid,Harley Reid,WC,West Coast,10,9,0,15
"Reid, Harley",Harley,Reid,Harley Reid,WC,West Coast,11,10,3,15
"Reid, Harley",Harley,Reid,Harley Reid,WC,West Coast,12,11,0,15
"Reid, Harley",Harley,Reid,Harley Reid,WC,West Coast,13,12,3,15
"Reid, Harley",Harley,Reid,Harley Reid,WC,West Coast,14,13,0,15
"Reid, Harley",Harley,Reid,Harley Reid,WC,West Coast,15,14,0,15
"Reid, Harley",Harley,Reid,Harley Reid,WC,West Coast,17,16,0,15
"Reid, Harley",Harley,Reid,Harley Reid,WC,West Coast,18,17,0,15
"Reid, Harley",Harley,Reid,Harley Reid,WC,West Coast,19,18,1,15
"Reid, Harley",Harley,Reid,Harley Reid,WC,West Coast,20,19,0,15
"Reid, Harley",Harley,Reid,Harley Reid,WC,West Coast,21,20,0,15
"Reid, Harley",Harley,Reid,Harley Reid,WC,West Coast,22,21,2,15
"Reid, Harley",Harley,Reid,Harley Reid,WC,West Coast,23,22,0,15
"Reid, Harley",Harley,Reid,Harley Reid,WC,West Coast,24,23,0,15
"Reid, Harley",Harley,Reid,Harley Reid,WC,West Coast,25,24,0,15
"Anderson, Noah",Noah,Anderson,Noah Anderson,GC,Gold Coast,1,0,0,15
"Anderson, Noah",Noah,Anderson,Noah Anderson,GC,Gold Coast,2,1,2,15
"Anderson, Noah",Noah,Anderson,Noah Anderson,GC,Gold Coast,3,2,0,15
"Anderson, Noah",Noah,Anderson,Noah Anderson,GC,Gold Coast,5,4,0,15
"Anderson, Noah",Noah,Anderson,Noah Anderson,GC,Gold Coast,6,5,0,15
"Anderson, Noah",Noah,Anderson,Noah Anderson,GC,Gold Coast,8,7,1,15
"Anderson, Noah",Noah,Anderson,Noah Anderson,GC,Gold Coast,9,8,0,15
"Anderson, Noah",Noah,Anderson,Noah Anderson,GC,Gold Coast,10,9,0,15
"Anderson, Noah",Noah,Anderson,Noah Anderson,GC,Gold Coast,11,10,3,15
"Anderson, Noah",Noah,Anderson,Noah Anderson,GC,Gold Coast,12,11,3,15
"Anderson, Noah",Noah,Anderson,Noah Anderson,GC,Gold Coast,14,13,0,15
"Anderson, Noah",Noah,Anderson,Noah Anderson,GC,Gold Coast,15,14,2,15
"Anderson, Noah",Noah,Anderson,Noah Anderson,GC,Gold Coast,16,15,2,15
"Anderson, Noah",Noah,Anderson,Noah Anderson,GC,Gold Coast,17,16,0,15
"Anderson, Noah",Noah,Anderson,Noah Anderson,GC,Gold Coast,18,17,0,15
"Anderson, Noah",Noah,Anderson,Noah Anderson,GC,Gold Coast,19,18,0,15
"Anderson, Noah",Noah,Anderson,Noah Anderson,GC,Gold Coast,20,19,0,15
"Anderson, Noah",Noah,Anderson,Noah Anderson,GC,Gold Coast,21,20,0,15
"Anderson, Noah",Noah,Anderson,Noah Anderson,GC,Gold Coast,22,21,0,15
"Anderson, Noah",Noah,Anderson,Noah Anderson,GC,Gold Coast,23,22,0,15
"Anderson, Noah",Noah,Anderson,Noah Anderson,GC,Gold Coast,24,23,0,15
"Anderson, Noah",Noah,Anderson,Noah Anderson,GC,Gold Coast,25,24,2,15
"Bolton, Shai",Shai,Bolton,Shai Bolton,FR,Fremantle,2,1,0,15
"Bolton, Shai",Shai,Bolton,Shai Bolton,FR,Fremantle,3,2,3,15
"Bolton, Shai",Shai,Bolton,Shai Bolton,FR,Fremantle,4,3,1,15
"Bolton, Shai",Shai,Bolton,Shai Bolton,FR,Fremantle,5,4,0,15
"Bolton, Shai",Shai,Bolton,Shai Bolton,FR,Fremantle,6,5,0,15
"Bolton, Shai",Shai,Bolton,Shai Bolton,FR,Fremantle,7,6,0,15
"Bolton, Shai",Shai,Bolton,Shai Bolton,FR,Fremantle,8,7,3,15
"Bolton, Shai",Shai,Bolton,Shai Bolton,FR,Fremantle,9,8,2,15
"Bolton, Shai",Shai,Bolton,Shai Bolton,FR,Fremantle,10,9,0,15
"Bolton, Shai",Shai,Bolton,Shai Bolton,FR,Fremantle,11,10,2,15
"Bolton, Shai",Shai,Bolton,Shai Bolton,FR,Fremantle,12,11,2,15
"Bolton, Shai",Shai,Bolton,Shai Bolton,FR,Fremantle,13,12,0,15
"Bolton, Shai",Shai,Bolton,Shai Bolton,FR,Fremantle,14,13,0,15
"Bolton, Shai",Shai,Bolton,Shai Bolton,FR,Fremantle,16,15,0,15
"Bolton, Shai",Shai,Bolton,Shai Bolton,FR,Fremantle,17,16,1,15
"Bolton, Shai",Shai,Bolton,Shai Bolton,FR,Fremantle,18,17,0,15
"Bolton, Shai",Shai,Bolton,Shai Bolton,FR,Fremantle,19,18,1,15
"Bolton, Shai",Shai,Bolton,Shai Bolton,FR,Fremantle,21,20,0,15
"Bolton, Shai",Shai,Bolton,Shai Bolton,FR,Fremantle,22,21,0,15
"Bolton, Shai",Shai,Bolton,Shai Bolton,FR,Fremantle,23,22,0,15
"Bolton, Shai",Shai,Bolton,Shai Bolton,FR,Fremantle,24,23,0,15
"Bolton, Shai",Shai,Bolton,Shai Bolton,FR,Fremantle,25,24,0,15
"Serong, Caleb",Caleb,Serong,Caleb Serong,FR,Fremantle,2,1,1,14
"Serong, Caleb",Caleb,Serong,Caleb Serong,FR,Fremantle,3,2,0,14
"Serong, Caleb",Caleb,Serong,Caleb Serong,FR,Fremantle,4,3,3,14
"Serong, Caleb",Caleb,Serong,Caleb Serong,FR,Fremantle,5,4,3,14
"Serong, Caleb",Caleb,Serong,Caleb Serong,FR,Fremantle,6,5,0,14
"Serong, Caleb",Caleb,Serong,Caleb Serong,FR,Fremantle,7,6,1,14
"Serong, Caleb",Caleb,Serong,Caleb Serong,FR,Fremantle,8,7,0,14
"Serong, Caleb",Caleb,Serong,Caleb Serong,FR,Fremantle,9,8,0,14
"Serong, Caleb",Caleb,Serong,Caleb Serong,FR,Fremantle,10,9,1,14
"Serong, Caleb",Caleb,Serong,Caleb Serong,FR,Fremantle,11,10,0,14
"Serong, Caleb",Caleb,Serong,Caleb Serong,FR,Fremantle,16,15,0,14
"Serong, Caleb",Caleb,Serong,Caleb Serong,FR,Fremantle,17,16,0,14
"Serong, Caleb",Caleb,Serong,Caleb Serong,FR,Fremantle,18,17,0,14
"Serong, Caleb",Caleb,Serong,Caleb Serong,FR,Fremantle,19,18,0,14
