player_id,player,team,predicted_expected_votes,actual_votes,games,error,absolute_error,predicted_rank,actual_rank,rank_error
12904,Kieren Briggs,Greater Western Sydney,0.5337297321286436,0,18,0.5337297321286436,0.5337297321286436,251,184,67
13313,Patrick Retschko,Richmond,0.5295416808200741,0,18,0.5295416808200741,0.5295416808200741,252,184,68
12394,Oscar McDonald,Fremantle,0.5287584480875811,0,10,0.5287584480875811,0.5287584480875811,253,184,69
13292,Willem Duursma,West Coast,0.5215735993140832,0,22,0.5215735993140832,0.5215735993140832,254,184,70
12276,Blake Acres,Carlton,0.5051510580267133,0,10,0.5051510580267133,0.5051510580267133,255,184,71
12592,Cam Rayner,Brisbane Lions,0.5005339131452684,0,23,0.5005339131452684,0.5005339131452684,256,184,72
12994,Matt Roberts,Sydney,0.4885749065952617,0,19,0.4885749065952617,0.4885749065952617,257,184,73
12544,Brennan Cox,Fremantle,0.48363828522147956,0,18,0.48363828522147956,0.48363828522147956,258,184,74
13021,Sam Darcy,Western Bulldogs,0.4723538695480873,1,6,-0.5276461304519127,0.5276461304519127,259,140,119
13022,Jai Serong,Sydney,0.4696466083308668,0,22,0.4696466083308668,0.4696466083308668,260,184,76
12932,Brayden Cook,Adelaide,0.46806265925127677,0,22,0.46806265925127677,0.46806265925127677,261,184,77
12557,Cameron Zurhaar,North Melbourne,0.46568978257722293,0,23,0.46568978257722293,0.46568978257722293,262,184,78
13117,Kane McAuliffe,Richmond,0.46218651994495896,0,10,0.46218651994495896,0.46218651994495896,263,184,79
13121,Ethan Read,Gold Coast,0.4603305498440925,0,15,0.4603305498440925,0.4603305498440925,264,184,80
13064,George Wardlaw,North Melbourne,0.4565060568130516,0,16,0.4565060568130516,0.4565060568130516,265,184,81
12383,Tom Barrass,Hawthorn,0.4557821842448002,1,19,-0.5442178157551998,0.5442178157551998,266,140,126
13050,Ned Moyle,Gold Coast,0.4505397183421077,0,16,0.4505397183421077,0.4505397183421077,267,184,83
12906,Ned Reeves,Hawthorn,0.4494463848936523,0,15,0.4494463848936523,0.4494463848936523,268,184,84
13287,Tom Blamires,North Melbourne,0.4475855971305341,0,17,0.4475855971305341,0.4475855971305341,269,184,85
11967,Jeremy Howe,Collingwood,0.44741637986202987,0,17,0.44741637986202987,0.44741637986202987,270,184,86
13339,Marcus Herbert,West Coast,0.4452919965906721,0,10,0.4452919965906721,0.4452919965906721,271,184,87
12960,Nathan ODriscoll,Fremantle,0.4384843084619231,0,16,0.4384843084619231,0.4384843084619231,272,184,88
13307,Sullivan Robey,Essendon,0.435025027423049,0,15,0.435025027423049,0.435025027423049,273,184,89
12371,Brayden Maynard,Collingwood,0.4338945445707423,0,17,0.4338945445707423,0.4338945445707423,274,184,90
13285,Mitchell Edwards,Geelong,0.43312431651764083,0,18,0.43312431651764083,0.43312431651764083,275,184,91
12889,Zach Reid,Essendon,0.4320319966129984,0,23,0.4320319966129984,0.4320319966129984,276,184,92
12863,Braeden Campbell,Sydney,0.43151371008378525,1,6,-0.5684862899162147,0.5684862899162147,277,140,137
12603,Adam Cerra,Carlton,0.4277354943735703,0,20,0.4277354943735703,0.4277354943735703,278,184,94
13190,Sam Lalor,Richmond,0.41964276958691393,1,12,-0.5803572304130861,0.5803572304130861,279,140,139
13283,Dyson Sharp,Essendon,0.416865801683509,2,15,-1.583134198316491,1.583134198316491,280,112,168
12458,Jack Silvagni,St Kilda,0.4166922973832946,0,23,0.4166922973832946,0.4166922973832946,281,184,97
12377,Jayden Laverde,Greater Western Sydney,0.41619783220781376,0,19,0.41619783220781376,0.41619783220781376,282,184,98
12652,Wil Powell,Gold Coast,0.4152704678929467,0,20,0.4152704678929467,0.4152704678929467,283,184,99
13036,Mattaes Phillipou,St Kilda,0.4139489236144011,0,21,0.4139489236144011,0.4139489236144011,284,184,100
13340,Sam Swadling,Collingwood,0.4091130853253505,1,8,-0.5908869146746495,0.5908869146746495,285,140,145
13297,Talor Byrne,Carlton,0.4021720503741251,0,18,0.4021720503741251,0.4021720503741251,286,184,102
12951,Angus Sheldrick,Sydney,0.3980464306089869,0,18,0.3980464306089869,0.3980464306089869,287,184,103
12875,Heath Chapman,Fremantle,0.38630954637464576,0,22,0.38630954637464576,0.38630954637464576,288,184,104
12391,Conor McKenna,Brisbane Lions,0.3794225739544321,0,17,0.3794225739544321,0.3794225739544321,289,184,105
12916,Lachlan Bramble,Western Bulldogs,0.3772243357656518,1,23,-0.6227756642343483,0.6227756642343483,290,140,150
12740,Isaac Quaynor,Collingwood,0.3709930686550788,0,20,0.3709930686550788,0.3709930686550788,291,184,107
12091,Nick Haynes,Carlton,0.3590787846683122,0,18,0.3590787846683122,0.3590787846683122,292,184,108
12236,Jack Martin,Geelong,0.3513451670939934,0,18,0.3513451670939934,0.3513451670939934,293,184,109
13061,James ODonnell,Western Bulldogs,0.3501118906848203,0,19,0.3501118906848203,0.3501118906848203,294,184,110
13276,Michael Sellwood,Western Bulldogs,0.3449530181895679,0,23,0.3449530181895679,0.3449530181895679,295,184,111
13027,Max Michalanney,Adelaide,0.3448783825607618,0,23,0.3448783825607618,0.3448783825607618,296,184,112
12672,Sam Switkowski,Fremantle,0.3426456916664767,0,22,0.3426456916664767,0.3426456916664767,297,184,113
12551,Zach Guthrie,Geelong,0.33672281092124967,0,23,0.33672281092124967,0.33672281092124967,298,184,114
12772,Toby Bedford,Greater Western Sydney,0.33516800365848326,0,17,0.33516800365848326,0.33516800365848326,299,184,115
13046,Arthur Jones,Western Bulldogs,0.3329782615619906,0,18,0.3329782615619906,0.3329782615619906,300,184,116
13247,Jobe Shanahan,West Coast,0.3272836552356712,0,23,0.3272836552356712,0.3272836552356712,301,184,117
13306,Angus Anderson,Collingwood,0.3270913053905985,0,16,0.3270913053905985,0.3270913053905985,302,184,118
12531,Mark OConnor,Geelong,0.32491888433371113,0,20,0.32491888433371113,0.32491888433371113,303,184,119
12966,Neil Erasmus,Fremantle,0.3242238927618958,0,23,0.3242238927618958,0.3242238927618958,304,184,120
13086,James Borlase,Adelaide,0.3150371865376627,0,17,0.3150371865376627,0.3150371865376627,305,184,121
12900,Buku Khamis,Western Bulldogs,0.3141057420000051,0,23,0.3141057420000051,0.3141057420000051,306,184,122
11948,Tom Lynch,Richmond,0.30979602806465006,0,15,0.30979602806465006,0.30979602806465006,307,184,123
12644,Sam Taylor,Greater Western Sydney,0.309562808283934,0,12,0.309562808283934,0.309562808283934,308,184,124
13028,Lachlan Cowan,Carlton,0.3071451837416528,0,22,0.3071451837416528,0.3071451837416528,309,184,125
12508,Nic Newman,Carlton,0.3058718276317382,0,16,0.3058718276317382,0.3058718276317382,310,184,126
13087,Elijah Tsatas,Essendon,0.303067224766879,0,6,0.303067224766879,0.303067224766879,311,184,127
13232,Leo Lombard,Gold Coast,0.2972970084206811,0,23,0.2972970084206811,0.2972970084206811,312,184,128
13035,Anthony Caminiti,St Kilda,0.2971402560583961,0,18,0.2971402560583961,0.2971402560583961,313,184,129
12834,Jake Riccardi,Greater Western Sydney,0.2949937727292851,0,9,0.2949937727292851,0.2949937727292851,314,184,130
13164,Joe Fonti,Greater Western Sydney,0.29088373787120103,0,22,0.29088373787120103,0.29088373787120103,315,184,131
12721,Liam Stocker,St Kilda,0.2850900406652789,0,18,0.2850900406652789,0.2850900406652789,316,184,132
13259,Jack Whitlock,Port Adelaide,0.2844983647953677,0,23,0.2844983647953677,0.2844983647953677,317,184,133
12829,Jordon Butts,Adelaide,0.28330158861916643,0,9,0.28330158861916643,0.28330158861916643,318,184,134
12607,Jack Henry,Geelong,0.2808348304155618,0,19,0.2808348304155618,0.2808348304155618,319,184,135
12661,Liam Baker,West Coast,0.2808103136415585,0,20,0.2808103136415585,0.2808103136415585,320,184,136
13213,Cooper Hynes,Western Bulldogs,0.2806353124933052,0,21,0.2806353124933052,0.2806353124933052,321,184,137
12579,Harry Morrison,Hawthorn,0.27955529119929323,0,13,0.27955529119929323,0.27955529119929323,322,184,138
13159,Zac Taylor,Adelaide,0.2795318005254987,0,21,0.2795318005254987,0.2795318005254987,323,184,139
13299,Jacob Farrow,Essendon,0.2756558318618424,0,21,0.2756558318618424,0.2756558318618424,324,184,140
13062,Jhye Clark,Geelong,0.2712526177687396,0,9,0.2712526177687396,0.2712526177687396,325,184,141
13236,Nick Madden,Greater Western Sydney,0.267289564786946,0,9,0.267289564786946,0.267289564786946,326,184,142
12752,Changkuoth Jiath,Melbourne,0.2644614020531704,1,15,-0.7355385979468296,0.7355385979468296,327,140,187
12282,Rory Lobb,Western Bulldogs,0.2608484989216503,0,20,0.2608484989216503,0.2608484989216503,328,184,144
12374,Toby Nankervis,Richmond,0.2605012727981431,0,12,0.2605012727981431,0.2605012727981431,329,184,145
13098,Blake Howes,Melbourne,0.2585632209717211,0,20,0.2585632209717211,0.2585632209717211,330,184,146
12745,Hayden McLean,Sydney,0.25837038782736366,0,10,0.25837038782736366,0.25837038782736366,331,184,147
12866,Tom Powell,North Melbourne,0.25588582897898493,0,8,0.25588582897898493,0.25588582897898493,332,184,148
12872,Nick Murray,Adelaide,0.25486358017590527,0,11,0.25486358017590527,0.25486358017590527,333,184,149
13081,Luke Nankervis,Adelaide,0.2536210081487733,0,16,0.2536210081487733,0.2536210081487733,334,184,150
13032,Bailey Laurie,Melbourne,0.2503314484303351,0,16,0.2503314484303351,0.2503314484303351,335,184,151
12404,Mitch McGovern,Carlton,0.2469215420791564,0,23,0.2469215420791564,0.2469215420791564,336,184,152
12312,Mason Wood,St Kilda,0.2445286020457584,0,20,0.2445286020457584,0.2445286020457584,337,184,153
12440,Jacob Hopper,Richmond,0.2431430792715969,0,12,0.2431430792715969,0.2431430792715969,338,184,154
13273,Harry Dean,Carlton,0.2428207667572433,1,20,-0.7571792332427567,0.7571792332427567,339,140,199
13016,Elijah Hollands,Carlton,0.2423949771466905,0,6,0.2423949771466905,0.2423949771466905,340,184,156
12629,Isaac Cumming,Adelaide,0.2418262367667492,0,16,0.2418262367667492,0.2418262367667492,341,184,157
13033,Judd McVee,Fremantle,0.24151131488738808,0,21,0.24151131488738808,0.24151131488738808,342,184,158
13248,Roan Steele,Collingwood,0.2413659973542564,0,18,0.2413659973542564,0.2413659973542564,343,184,159
12802,Ryan Byrnes,St Kilda,0.2375653088353879,0,15,0.2375653088353879,0.2375653088353879,344,184,160
13177,Isaac Kako,Essendon,0.2354563032800919,0,15,0.2354563032800919,0.2354563032800919,345,184,161
12622,Charlie Spargo,North Melbourne,0.23488959826650718,0,19,0.23488959826650718,0.23488959826650718,346,184,162
12272,Christian Salem,Melbourne,0.2333777562340592,0,9,0.2333777562340592,0.2333777562340592,347,184,163
12246,Luke McDonald,North Melbourne,0.2333751375833969,0,18,0.2333751375833969,0.2333751375833969,348,184,164
13188,Joe Berry,Port Adelaide,0.2317555765735308,0,23,0.2317555765735308,0.2317555765735308,349,184,165
13265,Jordan Croft,Western Bulldogs,0.231618692447744,0,17,0.231618692447744,0.231618692447744,350,184,166
13204,Isaiah Dudley,Fremantle,0.2290577288231704,0,23,0.2290577288231704,0.2290577288231704,351,184,167
12860,James Jordon,Sydney,0.2273979929508036,0,22,0.2273979929508036,0.2273979929508036,352,184,168
13043,Tylar Young,West Coast,0.2231015211075778,0,23,0.2231015211075778,0.2231015211075778,353,184,169
12511,Griffin Logue,North Melbourne,0.2219553038942103,0,16,0.2219553038942103,0.2219553038942103,354,184,170
12976,Jack Carroll,St Kilda,0.22054781721171218,0,12,0.22054781721171218,0.22054781721171218,355,184,171
12874,Jaxon Prior,Essendon,0.216960967686506,0,22,0.216960967686506,0.216960967686506,356,184,172
12769,Connor Budarick,Western Bulldogs,0.2164172739041799,0,14,0.2164172739041799,0.2164172739041799,357,184,173
12818,Sam Wicks,Sydney,0.2161930952299522,0,18,0.2161930952299522,0.2161930952299522,358,184,174
13222,Josaia Delana,Greater Western Sydney,0.21515478167620491,0,9,0.21515478167620491,0.21515478167620491,359,184,175
13286,Latrelle Pickett,Melbourne,0.2140814488693184,0,16,0.2140814488693184,0.2140814488693184,360,184,176
13106,Zane Duursma,North Melbourne,0.2132549911377543,0,15,0.2132549911377543,0.2132549911377543,361,184,177
12437,Mason Redman,Essendon,0.2114915302294272,0,16,0.2114915302294272,0.2114915302294272,362,184,178
13217,Oliver Wiltshire,Geelong,0.20880353422560138,0,14,0.20880353422560138,0.20880353422560138,363,184,179
13114,Jed Walter,Gold Coast,0.2077897560502246,0,18,0.2077897560502246,0.2077897560502246,364,184,180
12806,Brad Close,Geelong,0.2076869010784277,0,16,0.2076869010784277,0.2076869010784277,365,184,181
13280,Toby Murray,Adelaide,0.2072185257904124,0,13,0.2072185257904124,0.2072185257904124,366,184,182
12462,Harry Himmelberg,Greater Western Sydney,0.2065666920752959,0,23,0.2065666920752959,0.2065666920752959,367,184,183
12559,Lewis Young,Carlton,0.2054377848444605,0,12,0.2054377848444605,0.2054377848444605,368,184,184
12755,Jye Caldwell,Essendon,0.2024220770279269,0,17,0.2024220770279269,0.2024220770279269,369,184,185
13300,Paddy Cross,Melbourne,0.196218660551292,0,11,0.196218660551292,0.196218660551292,370,184,186
13303,Wade Derksen,Carlton,0.1956572335928386,0,14,0.1956572335928386,0.1956572335928386,371,184,187
13194,Liam OConnell,St Kilda,0.1954171827995636,0,13,0.1954171827995636,0.1954171827995636,372,184,188
12748,Rhylee West,Western Bulldogs,0.1939881064281979,0,22,0.1939881064281979,0.1939881064281979,373,184,189
11820,Jake Melksham,Melbourne,0.1922288012119187,0,6,0.1922288012119187,0.1922288012119187,374,184,190
12453,Corey Wagner,Fremantle,0.18683957901235287,0,13,0.18683957901235287,0.18683957901235287,375,184,191
12349,Kyle Langford,Essendon,0.1854261472034772,0,19,0.1854261472034772,0.1854261472034772,376,184,192
12565,Jack Scrimshaw,Hawthorn,0.18463454779893052,0,6,0.18463454779893052,0.18463454779893052,377,184,193
12428,Mason Cox,Fremantle,0.1837542477439347,0,16,0.1837542477439347,0.1837542477439347,378,184,194
12268,Jake Lloyd,Sydney,0.1831586706705004,0,23,0.1831586706705004,0.1831586706705004,379,184,195
12608,Nick Coffield,Western Bulldogs,0.1822195456523544,0,13,0.1822195456523544,0.1822195456523544,380,184,196
13072,Jaspa Fletcher,Brisbane Lions,0.1805991344703057,0,23,0.1805991344703057,0.1805991344703057,381,184,197
12696,Xavier Duursma,Essendon,0.18050070163460372,0,18,0.18050070163460372,0.18050070163460372,382,184,198
12181,Aidan Corr,North Melbourne,0.17990100405392281,0,16,0.17990100405392281,0.17990100405392281,383,184,199
12921,Luke Pedlar,Adelaide,0.1795595345181076,0,10,0.1795595345181076,0.1795595345181076,384,184,200
13342,Liam Puncher,Collingwood,0.1786171026982695,0,8,0.1786171026982695,0.1786171026982695,385,184,201
12009,Tom McDonald,Melbourne,0.1767860611580518,0,10,0.1767860611580518,0.1767860611580518,386,184,202
13029,Oliver Hollands,Carlton,0.1763356020122181,0,12,0.1763356020122181,0.1763356020122181,387,184,203
12580,Ben McKay,Essendon,0.176280884448924,0,15,0.176280884448924,0.176280884448924,388,184,204
13071,Jack Buller,Collingwood,0.1750862834495828,0,10,0.1750862834495828,0.1750862834495828,389,184,205
13220,Hugh Boxshall,St Kilda,0.1744517907584464,0,10,0.1744517907584464,0.1744517907584464,390,184,206
13256,Zac Banch,North Melbourne,0.1705558838314094,0,8,0.1705558838314094,0.1705558838314094,391,184,207
12385,Lachie Weller,Gold Coast,0.1698172392589715,0,11,0.1698172392589715,0.1698172392589715,392,184,208
12957,Brady Hough,West Coast,0.1692588076247867,0,23,0.1692588076247867,0.1692588076247867,393,184,209
13365,Billy Wilson,Carlton,0.1673881257158491,0,15,0.1673881257158491,0.1673881257158491,394,184,210
13251,Oscar Adams,Gold Coast,0.1662876097166321,0,13,0.1662876097166321,0.1662876097166321,395,184,211
11917,Dion Prestia,Richmond,0.1659918641354207,0,17,0.1659918641354207,0.1659918641354207,396,184,212
12936,Corey Durdin,Port Adelaide,0.1639978072081665,0,23,0.1639978072081665,0.1639978072081665,397,184,213
13237,Lachlan Blakiston,Essendon,0.1610998025796319,0,17,0.1610998025796319,0.1610998025796319,398,184,214
13298,Oscar Steene,Collingwood,0.1594411319347258,0,8,0.1594411319347258,0.1594411319347258,399,184,215
12843,Finn Maginness,Hawthorn,0.1584003815439031,0,6,0.1584003815439031,0.1584003815439031,400,184,216
13000,Rhett Bazzo,West Coast,0.1579052406894117,0,14,0.1579052406894117,0.1579052406894117,401,184,217
12882,Lachie Jones,Port Adelaide,0.1565585496698643,0,20,0.1565585496698643,0.1565585496698643,402,184,218
12831,Liam Henry,St Kilda,0.1557800046215528,0,8,0.1557800046215528,0.1557800046215528,403,184,219
13001,Ryan Angwin,Greater Western Sydney,0.1555513730971533,0,20,0.1555513730971533,0.1555513730971533,404,184,220
13138,Bruce Reville,Brisbane Lions,0.1552165265380263,0,18,0.1552165265380263,0.1552165265380263,405,184,221
12402,Jacob Weitering,Carlton,0.1528339857561499,0,12,0.1528339857561499,0.1528339857561499,406,184,222
12655,Oscar Allen,Brisbane Lions,0.1519157256608567,0,11,0.1519157256608567,0.1519157256608567,407,184,223
12499,Jack Bowes,Geelong,0.1492918378963991,0,9,0.1492918378963991,0.1492918378963991,408,184,224
12867,Miles Bergman,Port Adelaide,0.1489184923978796,0,16,0.1489184923978796,0.1489184923978796,409,184,225
13275,Lachie Jaques,Western Bulldogs,0.1463911248468421,0,10,0.1463911248468421,0.1463911248468421,410,184,226
12821,Xavier OHalloran,Greater Western Sydney,0.145920785378108,0,14,0.145920785378108,0.145920785378108,411,184,227
12923,Jamarra Ugle-Hagan,Gold Coast,0.145861150525336,0,3,0.145861150525336,0.145861150525336,412,184,228
12370,Jake Kolodjashnij,Geelong,0.1433836189808728,0,11,0.1433836189808728,0.1433836189808728,413,184,229
13120,Will Graham,Gold Coast,0.1424567833590658,0,12,0.1424567833590658,0.1424567833590658,414,184,230
12879,Archie Perkins,Essendon,0.1418959171884158,0,16,0.1418959171884158,0.1418959171884158,415,184,231
13165,Hugh Bond,Adelaide,0.1410645411295657,0,7,0.1410645411295657,0.1410645411295657,416,184,232
13156,Logan Evans,Port Adelaide,0.1381071924287494,0,19,0.1381071924287494,0.1381071924287494,417,184,233
12942,Alex Davies,Gold Coast,0.13564656389736252,0,6,0.13564656389736252,0.13564656389736252,418,184,234
12730,Callum Coleman-Jones,North Melbourne,0.1347295795734649,0,5,0.1347295795734649,0.1347295795734649,419,184,235
12639,Brody Mihocek,Melbourne,0.1342701456091018,0,10,0.1342701456091018,0.1342701456091018,420,184,236
13254,Max Heath,Melbourne,0.1342229424776104,0,7,0.1342229424776104,0.1342229424776104,421,184,237
12575,Todd Marshall,Port Adelaide,0.1341629582853571,0,15,0.1341629582853571,0.1341629582853571,422,184,238
12838,Keidean Coleman,Brisbane Lions,0.1339488506278277,0,13,0.1339488506278277,0.1339488506278277,423,184,239
13073,Dante Visentini,Port Adelaide,0.1339404768454,0,15,0.1339404768454,0.1339404768454,424,184,240
12697,Connor Rozee,Port Adelaide,0.1331288454340782,0,2,0.1331288454340782,0.1331288454340782,425,184,241
13178,Sam Davidson,Western Bulldogs,0.1319699025859527,0,16,0.1319699025859527,0.1319699025859527,426,184,242
13235,Ty Gallop,Brisbane Lions,0.1318755465202895,0,18,0.1318755465202895,0.1318755465202895,427,184,243
13045,Harry Rowston,Greater Western Sydney,0.130234722586119,0,12,0.130234722586119,0.130234722586119,428,184,244
13328,Hugo Hall-Kahan,Adelaide,0.1297465287924229,0,11,0.1297465287924229,0.1297465287924229,429,184,245
13219,Finnbar Maley,Adelaide,0.1293240184204955,0,6,0.1293240184204955,0.1293240184204955,430,184,246
13301,Josh Lai,Port Adelaide,0.1285573908743578,0,19,0.1285573908743578,0.1285573908743578,431,184,247
13221,Bo Allan,West Coast,0.1260270209531146,0,19,0.1260270209531146,0.1260270209531146,432,184,248
12724,Darcy Fort,Brisbane Lions,0.1253243432772728,0,22,0.1253243432772728,0.1253243432772728,433,184,249
13077,Cooper Harvey,North Melbourne,0.124144869590342,0,7,0.124144869590342,0.124144869590342,434,184,250
12420,Dougal Howard,St Kilda,0.1237935996250049,0,7,0.1237935996250049,0.1237935996250049,435,184,251
13179,Josh Dolan,Western Bulldogs,0.123776395922777,0,11,0.123776395922777,0.123776395922777,436,184,252
13238,Archie May,Essendon,0.12349828256652791,0,10,0.12349828256652791,0.12349828256652791,437,184,253
13317,Billy Cootee,Sydney,0.1233887136570857,0,9,0.1233887136570857,0.1233887136570857,438,184,254
13014,Tyler Sonsie,Richmond,0.1231651743397423,0,15,0.1231651743397423,0.1231651743397423,439,184,255
13284,Will Lewis,Western Bulldogs,0.12285502546848931,0,12,0.12285502546848931,0.12285502546848931,440,184,256
12334,Liam Duggan,West Coast,0.1222700945079514,0,22,0.1222700945079514,0.1222700945079514,441,184,257
12526,Lewis Melican,Sydney,0.1216751885006203,0,10,0.1216751885006203,0.1216751885006203,442,184,258
12991,Jacob Wehr,Port Adelaide,0.1216267003876352,0,17,0.1216267003876352,0.1216267003876352,443,184,259
13272,Lachlan Gulbin,Gold Coast,0.1204657906627919,0,11,0.1204657906627919,0.1204657906627919,444,184,260
13282,Max Kondogiannis,Essendon,0.1196162263593337,0,12,0.1196162263593337,0.1196162263593337,445,184,261
13216,Jedd Busslinger,Western Bulldogs,0.11690533248615359,0,8,0.11690533248615359,0.11690533248615359,446,184,262
13210,Hamish Davis,West Coast,0.1163866704074819,0,21,0.1163866704074819,0.1163866704074819,447,184,263
12456,Nathan Broad,Richmond,0.1152082928625525,0,21,0.1152082928625525,0.1152082928625525,448,184,264
12446,Tom Cole,West Coast,0.1136057173688759,0,17,0.1136057173688759,0.1136057173688759,449,184,265
12988,Sam Butler,Hawthorn,0.1134356989742151,0,8,0.1134356989742151,0.1134356989742151,450,184,266
12902,Hugo Ralphsmith,Richmond,0.1127245635587619,0,13,0.1127245635587619,0.1127245635587619,451,184,267
13223,Archer Day-Wicks,Essendon,0.1126576720154827,0,21,0.1126576720154827,0.1126576720154827,452,184,268
13257,Ben Jepson,Gold Coast,0.1115127108127697,0,5,0.1115127108127697,0.1115127108127697,453,184,269
13269,Ewan Mackinlay,Port Adelaide,0.110528177150365,0,14,0.110528177150365,0.110528177150365,454,184,270
13191,Luke Trainor,Richmond,0.1103406043626037,0,11,0.1103406043626037,0.1103406043626037,455,184,271
13296,Chris Scerri,Fremantle,0.1095598867162747,0,9,0.1095598867162747,0.1095598867162747,456,184,272
13308,Louis Emmett,Western Bulldogs,0.10948792184398079,0,7,0.10948792184398079,0.10948792184398079,457,184,273
13130,Riley Hardeman,North Melbourne,0.10948470816776361,0,7,0.10948470816776361,0.10948470816776361,458,184,274
12175,Zac Williams,Carlton,0.10823137111380661,0,9,0.10823137111380661,0.10823137111380661,459,184,275
12774,Deven Robertson,West Coast,0.10771679756748899,0,4,0.10771679756748899,0.10771679756748899,460,184,276
12372,Darcy Moore,Collingwood,0.1070469300319741,0,4,0.1070469300319741,0.1070469300319741,461,184,277
13228,Will Hayes,Collingwood,0.1069390269969353,0,9,0.1069390269969353,0.1069390269969353,462,184,278
12576,Jack Graham,West Coast,0.1058919784284116,0,13,0.1058919784284116,0.1058919784284116,463,184,279
12473,Reilly OBrien,Adelaide,0.1055428836963124,0,2,0.1055428836963124,0.1055428836963124,464,184,280
13290,Sam Grlj,Richmond,0.105339516047475,0,21,0.105339516047475,0.105339516047475,465,184,281
13157,Caiden Cleary,Sydney,0.10522345778530852,0,9,0.10522345778530852,0.10522345778530852,466,184,282
13069,Bailey Macdonald,Hawthorn,0.1046287912412686,0,12,0.1046287912412686,0.1046287912412686,467,184,283
13068,Harvey Harrison,Collingwood,0.10449483941609569,0,11,0.10449483941609569,0.10449483941609569,468,184,284
13332,Jai Murray,Gold Coast,0.1031402812890475,0,9,0.1031402812890475,0.1031402812890475,469,184,285
12591,Hunter Clark,St Kilda,0.1024222247112292,0,7,0.1024222247112292,0.1024222247112292,470,184,286
13015,Jai Culley,Melbourne,0.10185213813706989,0,7,0.10185213813706989,0.10185213813706989,471,184,287
13291,Cooper Duff-Tytler,West Coast,0.1015194961853214,0,16,0.1015194961853214,0.1015194961853214,472,184,288
12141,Jaeger OMeara,Fremantle,0.1005978705674186,0,6,0.1005978705674186,0.1005978705674186,473,184,289
13293,Josh Lindsay,West Coast,0.0996492868931211,0,15,0.0996492868931211,0.0996492868931211,474,184,290
12946,Jackson Mead,Port Adelaide,0.0992622358353547,0,10,0.0992622358353547,0.0992622358353547,475,184,291
13353,Jay Polkinghorne,Geelong,0.0989235571107845,0,6,0.0989235571107845,0.0989235571107845,476,184,292
13208,Matt Whitlock,North Melbourne,0.09845290492531489,0,3,0.09845290492531489,0.09845290492531489,477,184,293
13316,Sam Cumming,Richmond,0.0983900451143742,0,14,0.0983900451143742,0.0983900451143742,478,184,294
12491,Andrew McGrath,Essendon,0.0961519518284264,0,20,0.0961519518284264,0.0961519518284264,479,184,295
13158,Max Gruzewski,Greater Western Sydney,0.09550231586675,0,15,0.09550231586675,0.09550231586675,480,184,296
12541,Will Brodie,Port Adelaide,0.09543094768550549,0,2,0.09543094768550549,0.09543094768550549,481,184,297
13119,Sam Clohesy,Gold Coast,0.0949917405233206,0,12,0.0949917405233206,0.0949917405233206,482,184,298
13231,Zak Johnson,Essendon,0.0948881542985046,0,7,0.0948881542985046,0.0948881542985046,483,184,299
13281,Hussien El Achkar,Essendon,0.0940978009424938,0,9,0.0940978009424938,0.0940978009424938,484,184,300
13341,Beau Addinsall,Gold Coast,0.0901773343067204,0,9,0.0901773343067204,0.0901773343067204,485,184,301
13289,Jack Watkins,Port Adelaide,0.0897847191448063,0,11,0.0897847191448063,0.0897847191448063,486,184,302
12625,Charlie Ballard,Gold Coast,0.0897507078779439,0,11,0.0897507078779439,0.0897507078779439,487,184,303
12140,Dane Rampe,Sydney,0.08970616923221619,0,15,0.08970616923221619,0.08970616923221619,488,184,304
13170,Cooper Lord,Carlton,0.0893382545185756,0,9,0.0893382545185756,0.0893382545185756,489,184,305
12941,Ben Miller,Richmond,0.0890298062561151,0,21,0.0890298062561151,0.0890298062561151,490,184,306
13070,Ryan Maric,West Coast,0.0886418834828947,0,12,0.0886418834828947,0.0886418834828947,491,184,307
12547,Sean Darcy,Fremantle,0.0879465824711174,0,7,0.0879465824711174,0.0879465824711174,492,184,308
13318,Will Edwards,Sydney,0.0869054413827157,0,14,0.0869054413827157,0.0869054413827157,493,184,309
12841,Flynn Perez,Hawthorn,0.0866986055271105,0,7,0.0866986055271105,0.0866986055271105,494,184,310
13108,Toby Pink,North Melbourne,0.086606762450397,0,5,0.086606762450397,0.086606762450397,495,184,311
12800,Cody Weightman,Western Bulldogs,0.0861144763066204,0,9,0.0861144763066204,0.0861144763066204,496,184,312
13144,Wil Dawson,North Melbourne,0.0859055217423072,0,10,0.0859055217423072,0.0859055217423072,497,184,313
13145,Steely Green,Richmond,0.08590334485076001,0,20,0.08590334485076001,0.08590334485076001,498,184,314
13309,Oliver Hayes-Brown,Richmond,0.08577611593888121,0,7,0.08577611593888121,0.08577611593888121,499,184,315
13135,Calsher Dear,Hawthorn,0.0853751188763307,0,5,0.0853751188763307,0.0853751188763307,500,184,316
13025,Josh Goater,North Melbourne,0.0841037627640784,0,6,0.0841037627640784,0.0841037627640784,501,184,317
12846,Jack Buckley,Greater Western Sydney,0.0839799384679094,0,9,0.0839799384679094,0.0839799384679094,502,184,318
13250,Malakai Champion,West Coast,0.0834740677052488,0,8,0.0834740677052488,0.0834740677052488,503,184,319
12414,Callum Ah Chee,Adelaide,0.08315380024395999,0,7,0.08315380024395999,0.08315380024395999,504,184,320
13136,Harvey Johnston,West Coast,0.0831383725902885,0,8,0.0831383725902885,0.0831383725902885,505,184,321
